TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,TransactionType,Channel,CustomerOccupation,Cluster
82.01,23,156,287.46,Credit,Branch,Student,3
476.98999999999995,23,187,1154.48,Debit,Online,Student,1
320.11,23,130,4076.4799999999996,Debit,Branch,Student,0
333.39,68,35,10628.59,Debit,ATM,Doctor,2
10.3,47,197,7801.32,Debit,ATM,Engineer,2
737.46,53,75,634.16,Credit,Branch,Doctor,3
416.55,33,73,922.9599999999999,Debit,Online,Engineer,1
84.91,18,68,1671.86,Debit,Online,Student,1
98.95,75,73,5670.82,Debit,Branch,Retired,0
18.14,58,48,6020.85,Credit,ATM,Retired,5
215.13,46,114,3956.6899999999996,Debit,Online,Engineer,1
218.57,62,102,13869.86,Credit,Branch,Doctor,3
341.88,43,89,4159.52,Debit,ATM,Engineer,2
691.92,19,61,1084.65,Debit,Online,Student,1
50.43,32,51,9794.26,Debit,Branch,Doctor,0
440.43,78,22,5123.24,Debit,Branch,Retired,0
299.03,39,52,1381.28,Debit,Branch,Engineer,0
1.98,66,170,11619.1,Debit,ATM,Doctor,2
173.45,31,161,9077.62,Debit,ATM,Engineer,2
438.76,22,73,1824.19,Debit,Branch,Student,0
519.62,71,40,4159.33,Credit,Online,Retired,4
738.68,50,123,14352.33,Debit,Online,Doctor,1
151.14,64,37,2156.54,Debit,Online,Retired,1
75.77,51,148,8361.7,Debit,Branch,Engineer,0
444.52,27,17,5424.6,Debit,Online,Engineer,1
5.29,52,276,11263.89,Debit,Online,Doctor,1
97.63,48,127,12467.31,Credit,Online,Doctor,4
256.95,26,71,2531.24,Debit,Branch,Engineer,0
734.86,48,290,6242.03,Credit,Branch,Engineer,3
84.28,39,142,13586.06,Debit,Branch,Doctor,0
202.49,48,69,7447.099999999999,Credit,ATM,Engineer,5
154.99,25,53,1419.31,Debit,Branch,Student,0
481.5299999999999,58,277,6142.54,Debit,Branch,Retired,0
172.92,20,212,416.37,Debit,Online,Student,1
275.59,53,238,6313.22,Credit,Branch,Retired,3
207.2,60,133,8092.9400000000005,Debit,Online,Engineer,1
136.82,31,14,6229.13,Debit,Branch,Engineer,0
624.0,26,132,4976.18,Debit,Branch,Engineer,0
179.38,30,28,8741.51,Debit,Online,Engineer,1
10.15,59,58,7155.04,Debit,ATM,Doctor,2
26.3,32,33,7473.73,Debit,ATM,Doctor,2
319.5,29,69,2366.3,Credit,Branch,Engineer,3
182.42,51,137,3051.29,Debit,Branch,Retired,0
716.62,44,241,6987.4,Debit,ATM,Doctor,2
222.96,65,150,7370.41,Credit,ATM,Doctor,5
79.77,68,167,5010.31,Debit,ATM,Retired,2
431.08,59,25,6760.22,Debit,Branch,Retired,0
592.24,52,140,9817.05,Debit,ATM,Doctor,2
200.19,52,107,4389.96,Credit,Branch,Retired,3
297.5,73,80,6768.14,Credit,Branch,Retired,3
345.86,51,145,1504.64,Debit,ATM,Retired,2
343.88,63,97,6486.18,Debit,Online,Retired,1
16.52,25,135,835.5299999999999,Credit,Online,Student,4
162.1,41,151,8576.65,Debit,Branch,Engineer,0
36.12,22,234,1593.03,Debit,Online,Student,1
354.91,74,191,3872.5500000000006,Debit,ATM,Retired,2
38.41,40,117,9129.68,Debit,ATM,Doctor,2
53.52,49,55,2227.49,Debit,Branch,Engineer,0
498.59,57,138,2619.46,Debit,Online,Retired,1
13.3,23,63,213.0,Debit,ATM,Student,2
189.65,21,60,8457.09,Debit,ATM,Student,2
255.32,80,26,6290.62,Debit,ATM,Retired,2
230.51,51,56,9522.37,Credit,Branch,Engineer,3
237.74,61,151,11795.12,Debit,ATM,Doctor,2
512.76,52,26,5121.36,Debit,ATM,Doctor,2
151.37,54,53,8356.08,Debit,ATM,Engineer,2
85.01,25,157,1299.4,Credit,ATM,Student,5
444.47,57,61,6062.94,Debit,Online,Retired,1
184.19,67,58,7588.67,Debit,ATM,Retired,2
879.25,24,137,125.84999999999998,Credit,Online,Student,4
55.98,24,87,7047.04,Credit,Branch,Student,3
54.91,41,275,7927.2699999999995,Credit,ATM,Engineer,5
393.74,26,90,1769.06,Debit,Online,Student,1
58.94,30,26,4575.98,Debit,Online,Engineer,1
515.57,27,56,9269.67,Debit,ATM,Engineer,2
332.15,59,105,9749.46,Debit,ATM,Doctor,2
177.94,19,173,123.23999999999998,Debit,Online,Student,1
68.68,49,141,4718.51,Debit,Online,Engineer,1
240.03,33,30,7807.73,Debit,Online,Engineer,1
168.34,64,240,7483.01,Debit,ATM,Retired,2
474.77,46,284,8494.53,Debit,Online,Engineer,1
451.70000000000005,29,103,8994.67,Debit,Online,Engineer,1
243.85,39,43,4576.78,Debit,Branch,Engineer,0
5.76,38,164,5859.79,Debit,Branch,Engineer,0
435.08,55,78,2103.41,Debit,Online,Engineer,1
127.77999999999999,20,170,1046.66,Debit,ATM,Student,2
23.14,47,93,10536.54,Credit,Online,Doctor,4
545.87,27,41,4860.01,Debit,Branch,Engineer,0
21.21,55,37,9575.42,Debit,Online,Engineer,1
423.53,50,81,5453.4,Credit,Branch,Doctor,3
142.1,18,109,1545.64,Credit,Online,Student,4
114.15,19,52,1612.4,Debit,ATM,Student,2
275.98,72,67,6151.05,Credit,Online,Retired,4
590.68,27,22,852.1999999999999,Debit,Branch,Student,0
152.42,42,176,9141.79,Debit,ATM,Doctor,2
395.77,43,118,6425.99,Credit,Branch,Doctor,3
615.16,26,140,214.61,Debit,Online,Student,1
207.82,19,30,229.02,Credit,Online,Student,4
220.52,57,151,1793.09,Debit,ATM,Retired,2
281.47,34,142,4437.48,Debit,ATM,Engineer,2
57.910000000000004,58,97,3641.06,Credit,Branch,Engineer,3
30.480000000000004,32,78,11481.85,Credit,Branch,Doctor,3
453.0899999999999,48,97,6708.65,Debit,Branch,Doctor,0
424.47,22,116,5491.55,Debit,Online,Student,1
228.4,67,116,9598.43,Debit,ATM,Doctor,2
67.17,63,48,14410.44,Debit,Online,Doctor,1
284.89,53,115,9738.6,Debit,Online,Doctor,1
118.69,33,296,749.3399999999999,Debit,Online,Doctor,1
221.33,27,276,1185.43,Debit,ATM,Student,2
252.31,26,172,1584.6,Credit,ATM,Student,5
58.849999999999994,71,115,1789.8,Credit,Online,Retired,4
194.68,32,165,14494.18,Debit,Online,Doctor,1
433.53,38,231,6368.32,Debit,Branch,Doctor,0
178.26,59,59,1137.13,Debit,ATM,Retired,2
207.65,34,98,5143.8,Debit,Online,Engineer,1
237.0,49,115,14021.4,Debit,Online,Doctor,1
347.63,25,272,1400.04,Credit,Online,Student,4
517.68,31,24,11305.81,Debit,ATM,Doctor,2
36.25,52,75,193.06,Debit,Branch,Doctor,0
46.53,42,34,4468.12,Debit,ATM,Engineer,2
207.47,53,12,1688.9,Debit,ATM,Doctor,2
199.7,43,285,7574.449999999999,Debit,ATM,Engineer,2
307.89,62,90,2637.55,Credit,Online,Retired,4
403.63,31,167,3304.02,Debit,Branch,Engineer,0
20.06,27,144,445.21,Debit,ATM,Student,2
236.57,79,112,3488.77,Debit,ATM,Retired,2
0.32,39,136,7158.58,Debit,ATM,Engineer,2
14.279999999999998,23,81,1597.51,Debit,ATM,Student,2
232.35000000000002,33,153,4186.25,Credit,Branch,Engineer,3
317.53,44,104,6237.68,Debit,Online,Engineer,1
74.67,43,283,3449.35,Debit,ATM,Engineer,2
65.01,29,67,10235.19,Credit,Online,Doctor,4
0.45,34,172,8670.23,Debit,Branch,Engineer,0
364.13,63,61,8198.0,Debit,ATM,Doctor,2
340.13,24,32,1149.74,Debit,Branch,Student,0
15.809999999999999,69,11,8384.85,Debit,Branch,Doctor,0
222.66,39,88,14466.38,Debit,Online,Doctor,1
638.24,48,64,5695.78,Debit,Branch,Engineer,0
241.21000000000004,31,107,1220.86,Debit,ATM,Engineer,2
171.16,51,42,6126.5,Debit,Online,Retired,1
37.65,27,109,411.78,Credit,Online,Student,4
25.77,68,18,4331.54,Debit,Online,Retired,1
789.8,40,94,13948.09,Debit,ATM,Doctor,2
308.85,20,33,333.19,Credit,Branch,Student,3
806.97,25,11,102.2,Debit,Online,Student,1
364.81,25,53,1145.23,Debit,Online,Student,1
490.81999999999994,26,114,8704.27,Debit,ATM,Engineer,2
311.28,49,198,135.96,Debit,Branch,Doctor,0
85.03,51,48,4597.57,Debit,ATM,Retired,2
307.75,64,63,1061.58,Debit,Branch,Doctor,0
333.67,36,68,9238.08,Debit,Online,Engineer,1
589.89,56,213,9404.63,Debit,Branch,Engineer,0
372.08,66,63,13330.74,Debit,Branch,Doctor,0
502.90000000000003,26,141,341.24,Credit,Online,Student,4
103.81,36,34,7044.63,Debit,ATM,Doctor,2
69.43,30,162,9281.85,Debit,ATM,Engineer,2
110.4,56,61,8639.36,Credit,ATM,Doctor,5
275.65,28,14,4957.57,Credit,Branch,Engineer,3
336.01,63,121,9938.2,Debit,Online,Doctor,1
251.8,62,102,11796.66,Debit,ATM,Doctor,2
334.07,59,200,7306.79,Debit,Branch,Engineer,0
52.44,27,87,3157.75,Debit,Online,Student,1
141.37,46,77,1019.7699999999999,Debit,Online,Engineer,1
211.7,50,205,12272.78,Credit,Online,Doctor,4
61.4,41,20,7892.87,Debit,Branch,Engineer,0
308.23,60,22,4150.63,Debit,ATM,Retired,2
111.41,21,181,1204.11,Debit,Branch,Student,0
675.49,61,159,1892.9999999999998,Debit,ATM,Retired,2
29.72,26,37,1059.62,Debit,ATM,Student,2
301.73,67,163,990.7399999999999,Debit,Online,Doctor,1
294.61,60,74,7375.59,Debit,Branch,Retired,0
106.43,52,164,9403.12,Credit,ATM,Engineer,5
381.52,36,79,5798.92,Debit,Online,Doctor,1
5.66,40,33,5434.64,Debit,Branch,Engineer,0
209.09,48,203,9100.81,Debit,ATM,Doctor,2
521.81,47,34,4750.96,Debit,ATM,Engineer,2
588.36,33,134,8434.99,Debit,Online,Engineer,1
146.67,20,273,1569.75,Debit,Online,Student,1
176.52,73,94,7132.08,Credit,Online,Retired,4
57.34,27,81,1100.64,Debit,Online,Student,1
294.77,77,101,2272.17,Debit,Online,Retired,1
881.32,31,59,2287.93,Debit,Online,Engineer,1
162.59,64,18,7104.83,Debit,Branch,Retired,0
56.15,31,77,13265.92,Debit,Branch,Doctor,0
524.55,39,175,8292.75,Debit,ATM,Doctor,2
535.4,23,110,651.8399999999999,Debit,Branch,Student,0
56.84,45,185,7977.78,Debit,ATM,Engineer,2
135.94,71,258,4710.21,Debit,Branch,Retired,0
47.1,42,178,6308.07,Credit,Branch,Doctor,3
124.05,61,220,7009.54,Credit,Branch,Doctor,3
802.89,19,175,1973.63,Debit,ATM,Student,2
193.16,64,109,2304.56,Debit,ATM,Retired,2
541.52,48,161,6087.24,Credit,Branch,Engineer,3
20.17,77,86,3869.3699999999994,Debit,ATM,Retired,2
35.98,40,133,11147.34,Credit,Branch,Doctor,3
273.24,51,173,2202.21,Debit,Branch,Retired,0
663.45,67,147,5897.29,Debit,ATM,Retired,2
343.86,57,70,3278.65,Debit,Branch,Engineer,0
69.38,69,280,12072.11,Debit,Branch,Doctor,0
75.43,77,266,1441.86,Debit,ATM,Retired,2
414.64,32,74,7253.22,Debit,Branch,Doctor,0
86.79,33,166,8795.37,Debit,Branch,Doctor,0
14.1,45,73,6949.21,Debit,Branch,Engineer,0
63.33,23,123,792.33,Credit,Branch,Student,3
606.27,29,42,9668.78,Debit,Branch,Doctor,0
4.47,27,132,1381.75,Debit,Branch,Student,0
289.01,66,96,4226.26,Debit,Online,Retired,1
338.69,18,169,1137.89,Debit,Branch,Student,0
97.73,69,156,7885.209999999999,Debit,Branch,Doctor,0
27.61,54,26,3679.64,Credit,ATM,Retired,5
284.17,51,189,3479.56,Debit,ATM,Retired,2
76.21,22,69,664.9299999999998,Debit,Branch,Student,0
334.79,69,292,624.0899999999999,Credit,Branch,Doctor,3
584.51,74,75,3254.56,Debit,ATM,Retired,2
432.18,18,162,678.8299999999999,Debit,Branch,Student,0
134.55,59,165,14852.42,Debit,Online,Doctor,1
61.660000000000004,26,86,5705.4,Debit,ATM,Student,2
12.35,25,22,1846.85,Debit,Branch,Student,0
213.25,25,63,677.7899999999998,Debit,Branch,Student,0
34.93,31,72,2810.37,Debit,Branch,Engineer,0
335.68,24,142,1188.95,Debit,Online,Student,1
423.96,43,75,8374.38,Debit,ATM,Doctor,2
361.38,72,71,4972.92,Credit,Online,Retired,4
220.82,42,30,4298.13,Debit,Branch,Engineer,0
717.36,22,138,514.88,Credit,Online,Student,4
406.12,42,106,10501.53,Debit,ATM,Doctor,2
427.83,47,29,3293.06,Debit,ATM,Engineer,2
416.62,26,67,9700.9,Credit,Online,Student,4
21.9,28,30,1052.27,Debit,ATM,Student,2
717.74,42,168,8375.16,Credit,Online,Engineer,4
393.68,55,141,10135.88,Debit,ATM,Doctor,2
281.91,25,269,225.53,Debit,Branch,Student,0
239.85,70,50,1477.63,Debit,ATM,Retired,2
237.84,26,16,8932.39,Debit,Branch,Student,0
459.28999999999996,64,109,1006.12,Credit,Online,Retired,4
196.49,41,65,7516.560000000001,Debit,Branch,Engineer,0
21.23,23,103,319.18,Debit,ATM,Student,2
95.23,20,60,966.8799999999999,Debit,Online,Student,1
344.87,58,25,7447.44,Debit,Branch,Retired,0
129.62,23,123,620.28,Credit,ATM,Student,5
16.53,21,220,707.95,Debit,ATM,Student,2
277.02,46,227,8586.38,Credit,ATM,Doctor,5
13.02,51,42,6076.45,Debit,Branch,Doctor,0
199.02,22,185,793.6299999999999,Debit,ATM,Student,2
684.5,29,75,6258.63,Debit,Branch,Doctor,0
45.92,26,22,544.56,Debit,ATM,Student,2
761.73,19,26,151.28,Debit,ATM,Student,2
331.38,42,122,844.5499999999998,Debit,ATM,Engineer,2
602.8,60,173,7417.69,Debit,Branch,Retired,0
64.12,57,222,1029.09,Credit,Branch,Doctor,3
57.38,28,86,899.5199999999999,Debit,Online,Student,1
94.64,28,144,586.76,Credit,ATM,Student,5
155.56,19,64,129.79,Credit,Branch,Student,3
301.39,47,104,10548.58,Credit,Online,Doctor,4
136.31,74,65,4384.95,Debit,Online,Retired,1
4.39,26,63,1429.61,Debit,ATM,Student,2
429.25,29,107,5019.68,Debit,Online,Engineer,1
138.54,60,93,8274.77,Credit,Branch,Engineer,3
33.03,21,28,935.8800000000001,Debit,Branch,Student,0
76.39,30,80,11584.32,Debit,Online,Doctor,1
25.32,19,25,1642.34,Debit,ATM,Student,2
330.91,36,28,6481.35,Debit,ATM,Engineer,2
153.55,37,16,5619.91,Debit,Online,Doctor,1
217.61,27,120,1661.1,Debit,Online,Student,1
131.69,53,59,2958.43,Credit,Branch,Engineer,3
68.49,67,49,6683.31,Debit,Online,Retired,1
470.62,57,127,12470.62,Debit,Branch,Doctor,0
385.35,38,269,5184.13,Debit,Branch,Doctor,0
74.72,26,132,165.75,Debit,Online,Student,1
352.03,27,219,4846.68,Credit,Online,Student,4
275.87,25,112,1697.58,Debit,ATM,Student,2
90.94,63,56,3896.08,Credit,ATM,Retired,5
206.25,74,56,3651.07,Debit,ATM,Retired,2
116.76000000000002,51,212,4480.43,Debit,ATM,Engineer,2
91.5,47,77,667.6599999999999,Debit,ATM,Doctor,2
489.31,43,36,5595.22,Debit,Branch,Engineer,0
414.49,58,107,12709.58,Credit,Online,Doctor,4
315.13,30,143,6570.94,Debit,Branch,Engineer,0
28.379999999999995,45,260,8892.62,Debit,Branch,Doctor,0
456.05,68,20,11729.51,Debit,Branch,Doctor,0
277.22,35,41,12104.51,Debit,Branch,Doctor,0
54.84,52,123,3495.51,Debit,Online,Retired,1
29.92,68,63,7855.01,Credit,Online,Doctor,4
133.06,35,143,8843.44,Debit,Online,Engineer,1
332.06,29,221,11826.52,Debit,ATM,Doctor,2
14.340000000000002,67,24,7932.509999999999,Credit,Online,Retired,4
468.32,69,151,4710.04,Debit,Online,Retired,1
582.17,57,135,7310.83,Debit,Branch,Engineer,0
245.61999999999998,23,127,1879.8200000000002,Debit,Branch,Student,0
83.6,47,192,13899.24,Debit,ATM,Doctor,2
331.22,61,161,12613.25,Credit,Branch,Doctor,3
57.489999999999995,24,177,765.1499999999999,Credit,Online,Student,4
85.58,55,60,7794.84,Debit,ATM,Engineer,2
157.56,43,159,7541.160000000001,Debit,Branch,Doctor,0
230.3,46,24,8356.88,Debit,Online,Engineer,1
305.92,72,88,1445.47,Debit,ATM,Retired,2
116.32999999999998,27,144,1696.15,Debit,Branch,Student,0
537.71,19,175,1806.08,Credit,Online,Student,4
538.17,27,252,5908.04,Credit,Branch,Engineer,3
219.44,42,22,4207.27,Debit,Online,Engineer,1
61.62,57,18,8365.37,Debit,Online,Doctor,1
58.77,27,191,7261.7,Debit,Online,Engineer,1
538.13,62,165,5008.59,Debit,ATM,Retired,2
177.05,24,235,4287.82,Debit,Branch,Student,0
403.01,63,286,10513.52,Debit,Online,Doctor,1
719.76,19,190,690.5199999999999,Debit,Branch,Student,0
163.22,26,217,1788.27,Debit,Online,Student,1
242.85000000000002,42,93,4672.8,Debit,Online,Engineer,1
291.22,41,100,3677.63,Credit,Online,Engineer,4
56.52,42,151,6911.2,Debit,ATM,Engineer,2
195.8,39,186,12027.68,Debit,Online,Doctor,1
66.76,36,44,184.72,Credit,Branch,Doctor,3
190.9,28,40,101.25,Debit,Online,Student,1
106.99,38,151,5771.4,Debit,Branch,Engineer,0
655.81,55,164,4539.99,Debit,ATM,Retired,2
107.1,25,175,193.8,Credit,Online,Student,4
79.92,44,274,9138.76,Debit,ATM,Engineer,2
430.83,18,292,941.4899999999999,Debit,Branch,Student,0
235.34000000000003,26,68,566.83,Debit,Branch,Student,0
86.35,52,24,1550.48,Credit,Branch,Retired,3
337.99,70,115,9038.63,Debit,ATM,Doctor,2
577.13,40,66,6640.51,Credit,Branch,Engineer,3
213.33,52,161,5400.44,Debit,ATM,Retired,2
54.52,32,164,6980.98,Debit,Branch,Doctor,0
100.13,57,168,5209.16,Debit,Branch,Doctor,0
883.92,53,129,2342.64,Credit,Online,Retired,4
69.8,27,138,136.77,Credit,Branch,Student,3
768.94,64,53,6860.18,Debit,Branch,Retired,0
179.62,24,119,409.26,Debit,Online,Student,1
425.91,23,47,383.58,Debit,ATM,Student,2
263.34,64,55,2411.02,Debit,ATM,Retired,2
113.02999999999999,36,12,6756.13,Credit,Online,Doctor,4
11.02,42,42,7879.66,Debit,Online,Doctor,1
865.17,24,161,9297.5,Debit,Branch,Student,0
152.0,51,63,7531.429999999999,Debit,ATM,Engineer,2
270.39,25,104,899.15,Debit,ATM,Student,2
246.41,54,22,1431.6,Debit,ATM,Retired,2
336.84,22,100,4500.26,Debit,ATM,Student,2
261.45,50,96,6735.74,Credit,Online,Engineer,4
99.98,73,151,3037.97,Credit,Online,Retired,4
400.69,32,26,9040.33,Debit,Online,Engineer,1
411.47,26,120,796.63,Debit,ATM,Student,2
204.63,52,91,9199.52,Debit,Online,Engineer,1
421.56,53,144,8037.870000000001,Debit,Online,Engineer,1
193.38,18,285,1081.79,Debit,ATM,Student,2
377.04,34,64,3812.87,Debit,ATM,Engineer,2
54.1,28,17,940.91,Credit,Branch,Engineer,3
18.1,57,66,6474.34,Debit,ATM,Retired,2
408.62,48,159,2498.48,Credit,Online,Engineer,4
162.1,64,221,9578.74,Debit,Branch,Doctor,0
165.31,49,28,7346.66,Debit,ATM,Doctor,2
267.48,21,159,811.86,Debit,ATM,Student,2
856.9,36,150,8579.69,Debit,Branch,Engineer,0
433.9,65,37,9013.1,Debit,Online,Doctor,1
271.22,45,87,6863.02,Credit,ATM,Doctor,5
307.68,75,162,2052.84,Credit,Online,Retired,4
348.17,21,181,1887.84,Debit,ATM,Student,2
43.1,25,102,6944.9,Debit,Branch,Student,0
557.78,26,102,1289.48,Credit,Branch,Student,3
325.6,69,88,13777.1,Debit,ATM,Doctor,2
235.82999999999998,53,169,4120.75,Credit,Online,Engineer,4
603.54,44,26,10517.47,Debit,Online,Doctor,1
270.25,31,42,5414.97,Debit,ATM,Engineer,2
123.38,59,40,13542.41,Debit,Online,Doctor,1
577.12,39,69,5265.88,Debit,ATM,Engineer,2
92.24,60,93,6937.48,Debit,Branch,Engineer,0
856.21,33,109,12690.79,Credit,Branch,Doctor,3
251.54,48,177,254.75,Debit,Branch,Doctor,0
28.629999999999995,56,146,3382.91,Debit,Branch,Retired,0
185.97,23,18,1776.91,Debit,Online,Student,1
243.08,24,93,131.25,Credit,Online,Student,4
